дата,смена,час,тип_данных,значение,агрегат
2026-01-08,2,среднее,слив_гидроциклон_ср,41.0,ГЦ_1ст
2026-01-08,2,среднее,слив_гидроциклон_ср,33.5,ГЦ_2ст
2026-01-08,2,среднее,производительность_итого,1365.806,всего
2026-01-08,2,,счетчик_начало,9.0,мельница_1
2026-01-08,2,,счетчик_конец,516731.89999999997,мельница_1
2026-01-08,2,,переработка,517168.69999999995,мельница_1
2026-01-08,2,,счетчик_начало,10.0,мельница_2
2026-01-08,2,,счетчик_конец,813939.341,мельница_2
2026-01-08,2,,переработка,814339.0970000001,мельница_2
2026-01-08,2,,счетчик_начало,11.0,мельница_3
2026-01-08,2,,счетчик_конец,507097.0,мельница_3
2026-01-08,2,,переработка,507459.0,мельница_3
2026-01-08,2,,счетчик_начало,12.0,мельница_4
2026-01-08,2,,счетчик_конец,2021.71,мельница_4
2026-01-08,2,,переработка,2188.96,мельница_4
2026-01-08,2,,счетчик_начало,13.0,мельница_5
2026-01-08,2,,счетчик_начало,14.0,мельница_6
2026-01-08,2,,загрузка_шаров_диаметр,70.0,мельница_1
2026-01-08,2,,загрузка_шаров_вес,0.2,мельница_1
2026-01-08,2,,загрузка_шаров_примечание,новые,мельница_1
2026-01-08,2,,загрузка_шаров_диаметр,20.0,мельница_2
2026-01-08,2,,загрузка_шаров_вес,0.2,мельница_2
2026-01-08,2,,загрузка_шаров_примечание,новые,мельница_2
2026-01-08,2,,загрузка_шаров_диаметр,70.0,мельница_4
2026-01-08,2,,загрузка_шаров_вес,0.2,мельница_4
2026-01-08,2,,загрузка_шаров_примечание,новые,мельница_4
2026-01-08,2,,загрузка_шаров_диаметр,70.0,мельница_5
2026-01-08,2,,загрузка_шаров_вес,0.15,мельница_5
2026-01-08,2,,загрузка_шаров_примечание,новые,мельница_5
2026-01-08,2,,простой_начало,08:39:00,мельница_3
2026-01-08,2,,простой_конец,09:06:00,мельница_3
2026-01-08,2,,простой_длительность,27 мин,мельница_3
2026-01-08,2,,простой_причина,Остановка мельницы по мех.части - подтяжка анкерных болтов,мельница_3
2026-01-08,2,,простой_начало,16:43:00,мельница_2
2026-01-08,2,,простой_конец,17:02:00,мельница_2
2026-01-08,2,,простой_длительность,19 мин,мельница_2
2026-01-08,2,,простой_причина,"Остановили МШЦ по мех части - подтяжка анкерных болтов. Снизили Q МШР №1,МШР №3 до 36 тн/ч.",мельница_2
2026-01-08,2,,мкр_остаток_начало,83.0,МКР
2026-01-08,2,,мкр_выпуск,38.0,МКР
2026-01-08,2,,мкр_отгружено,58.0,МКР
2026-01-08,2,,мкр_остаток_конец,63.0,МКР
2026-01-08,2,21:00,ph,9.41,ГЦ_1
2026-01-08,2,23:00,ph,9.11,ГЦ_1
2026-01-08,2,03:00,ph,9.86,ГЦ_1
2026-01-08,2,05:00,ph,9.94,ГЦ_1
2026-01-08,2,07:00,ph,9.86,ГЦ_1
2026-01-08,2,среднее,ph_ср,9.633333333333333,ГЦ_1
2026-01-09,1,21,производительность,38.8,мельница_1
2026-01-09,1,21,производительность,0.0,мельница_2
2026-01-09,1,21,производительность,31.382,мельница_3
2026-01-09,1,21,производительность,33.0,мельница_4
2026-01-09,1,21,производительность,13.12,мельница_5
2026-01-09,1,21,производительность,116.302,всего
2026-01-09,1,21,выпуск_мкр,1.0,МКР
2026-01-09,1,22,производительность,40.9,мельница_1
2026-01-09,1,22,производительность,0.0,мельница_2
2026-01-09,1,22,производительность,40.673,мельница_3
2026-01-09,1,22,производительность,31.0,мельница_4
2026-01-09,1,22,производительность,13.29,мельница_5
2026-01-09,1,22,производительность,125.863,всего
2026-01-09,1,22,выпуск_мкр,3.0,МКР
2026-01-09,1,23,плотность,68.0,мельница_1
2026-01-09,1,23,плотность,62.0,мельница_2
2026-01-09,1,23,плотность,75.0,мельница_3
2026-01-09,1,23,плотность,63.0,мельница_4
2026-01-09,1,23,плотность,60.0,мельница_5
2026-01-09,1,23,слив_гидроциклон,44.0,ГЦ_1ст
2026-01-09,1,23,слив_гидроциклон,35.0,ГЦ_2ст
2026-01-09,1,23,сгуститель,46.0,сгуститель_1
2026-01-09,1,23,сгуститель,30.0,сгуститель_2
2026-01-09,1,23,классификатор,45.0,классификатор_1
2026-01-09,1,23,классификатор,58.0,классификатор_3
2026-01-09,1,23,классификатор,49.0,классификатор_5
2026-01-09,1,23,ситовой_анализ,56.0,ГЦ_1ст
2026-01-09,1,23,ситовой_анализ,70.0,ГЦ_2ст
2026-01-09,1,23,производительность,39.2,мельница_1
2026-01-09,1,23,производительность,0.0,мельница_2
2026-01-09,1,23,производительность,48.697,мельница_3
2026-01-09,1,23,производительность,35.0,мельница_4
2026-01-09,1,23,производительность,10.98,мельница_5
2026-01-09,1,23,производительность,133.877,всего
2026-01-09,1,23,выпуск_мкр,6.0,МКР
2026-01-09,1,24,производительность,38.6,мельница_1
2026-01-09,1,24,производительность,0.0,мельница_2
2026-01-09,1,24,производительность,41.005,мельница_3
2026-01-09,1,24,производительность,32.0,мельница_4
2026-01-09,1,24,производительность,10.1,мельница_5
2026-01-09,1,24,производительность,121.705,всего
2026-01-09,1,24,выпуск_мкр,3.0,МКР
2026-01-09,1,1,производительность,42.4,мельница_1
2026-01-09,1,1,производительность,0.0,мельница_2
2026-01-09,1,1,производительность,41.365,мельница_3
2026-01-09,1,1,производительность,32.0,мельница_4
2026-01-09,1,1,производительность,11.58,мельница_5
2026-01-09,1,1,производительность,127.345,всего
2026-01-09,1,1,выпуск_мкр,2.0,МКР
2026-01-09,1,2,производительность,38.4,мельница_1
2026-01-09,1,2,производительность,0.0,мельница_2
2026-01-09,1,2,производительность,42.073,мельница_3
2026-01-09,1,2,производительность,32.0,мельница_4
2026-01-09,1,2,производительность,11.24,мельница_5
2026-01-09,1,2,производительность,123.713,всего
2026-01-09,1,2,выпуск_мкр,7.0,МКР
2026-01-09,1,3,производительность,42.7,мельница_1
2026-01-09,1,3,производительность,0.0,мельница_2
2026-01-09,1,3,производительность,42.987,мельница_3
2026-01-09,1,3,производительность,31.0,мельница_4
2026-01-09,1,3,производительность,12.24,мельница_5
2026-01-09,1,3,производительность,128.92700000000002,всего
2026-01-09,1,3,выпуск_мкр,1.0,МКР
2026-01-09,1,4,производительность,40.7,мельница_1
2026-01-09,1,4,производительность,0.0,мельница_2
2026-01-09,1,4,производительность,39.327,мельница_3
2026-01-09,1,4,производительность,32.0,мельница_4
2026-01-09,1,4,производительность,10.9,мельница_5
2026-01-09,1,4,производительность,122.927,всего
2026-01-09,1,4,выпуск_мкр,5.0,МКР
2026-01-09,1,5,плотность,67.0,мельница_1
2026-01-09,1,5,плотность,61.0,мельница_2
2026-01-09,1,5,плотность,73.0,мельница_3
2026-01-09,1,5,плотность,62.0,мельница_4
